id,tweet,replies_count,retweets_count,likes_count,datetime,dog_name,rating_numerator,rating_denominator,dog_stage,breed_prediction
1088860190663790592,This is Carbon. He found a bottle of ibuprofen while his human was at work. Thought they looked yummy and admits he didn’t take time to read the label. He’s on several treatments to remove the toxins from his system and could use your support below. 13/10   https://t.co/j56SudWFrP  https://t.co/Q4n6IeJX5G,585,6025,49088,2019-01-25 21:04:34-03:00,Carbon,13,10,,Labrador_retriever
1088511829330939904,This is Jake. He was rescued from a burning shed at three weeks old. The same fireman who saved his life adopted him just days later. Jake has since been sworn in as an honorary firefighter and to this day he helps teach fire safety at local schools. He is our eighth ever 15/10  https://t.co/aR6YMlZHlo,1562,45842,275299,2019-01-24 22:00:18-03:00,Jake,15,10,,Staffordshire_bullterrier
1088243489530273792,This is Beau. He’s practicing being the ring bearer for his owner’s wedding. Will try his best to get down the aisle successfully but no pawmises. 13/10  https://t.co/DyUiN0u0st,494,10865,117361,2019-01-24 04:14:01-03:00,Beau,13,10,,golden_retriever
1087757339673821184,Here’s a good boy trying to get his education. Forgot a pencil but is too nervous to ask for one. 14/10 would help him with the homework  https://t.co/kkApq0Uok9,286,12698,105381,2019-01-22 20:02:13-03:00,,14,10,,
1087530189569945600,"This is Ginger. She just got new banana pajamas. Anxious to know what you think of them. 13/10 they’re absolutely delightful, Ginger  https://t.co/YxfCUvZ0xO",598,6028,78557,2019-01-22 04:59:37-03:00,Ginger,13,10,,American_Staffordshire_terrier
1087395268448808960,Say hello to Sancho. He is extremely puppared for his walk today. The frigid elements don’t stand a chance against his hat and sweater combo. 12/10  https://t.co/0KKjSDv4aC,663,10709,102647,2019-01-21 20:03:29-03:00,,12,10,,basset
1086776559761936384,This is Midge. She can hear a butterfly burp from half a mile away. Hasn’t stopped smiling since she was rescued last year. 14/10 good girl Midge #SeniorPupSaturday  https://t.co/5fQiMWNYks,702,11098,99883,2019-01-20 03:04:57-03:00,Midge,14,10,,chinese_rural_dog
1086352043109806080,This is Pennie. She went to the vet after refusing to eat. A blood panel revealed abnormal enzymes throughout her body. She was placed on IV support and is using an NG tube for nutrients. She’s trying her best to get better. You can help her below. 13/10   https://t.co/5KAyl02VxB  https://t.co/BxYpuNXSaO,218,4736,39957,2019-01-18 22:58:05-03:00,Pennie,13,10,,teddy
1086072135557165057,This is Archie. It’s his first time in the snow. Was not expecting these chilly levels. Appreciates the toasty chin scritches. 12/10 anytime Archie  https://t.co/SiK0RzW2HS,330,11956,115034,2019-01-18 04:25:50-03:00,Archie,12,10,,Tibetan_mastiff
1085703913146208256,"This is Polka. She’s training to be a service pup, but cars are still scary so please hold her paw. 12/10 would never let go  https://t.co/I4wogNtrkK",480,14264,139074,2019-01-17 04:02:38-03:00,Polka,12,10,,golden_retriever
1085585647698497536,This is Nicholas. He spent the first few months of his life fighting parvovirus. Now he’s happy and healthy and figuring out how his ears work. 14/10  https://t.co/wMM0SzpJz6,478,8730,103080,2019-01-16 20:12:42-03:00,Nicholas,14,10,,Staffordshire_bullterrier
1085339385673863168,This is Archer. He just wanted to play a bit of catch. Was not expecting such a bamboozle. 13/10 please say you’re sorry  https://t.co/lrDYQBnxRN,456,14676,107424,2019-01-16 03:54:08-03:00,Archer,13,10,,Bichon_Frise
1084209884755841024,This is Archie. He would like to show you his favorite bear. Quite an honor. Says you can touch but please don’t take. 13/10 #SeniorPupSaturday  https://t.co/oOG2su3QNP,828,21844,176810,2019-01-13 01:05:54-03:00,Archie,13,10,,
1083788293307854848,This is Donald. He’s a rescue pup originally from Puerto Rico. He had his first seizure a few years ago and none of the medication he’s been prescribed has helped stop them. He needs an MRI to find out what’s wrong and you can help him get it below. 13/10   https://t.co/5KnemriREv  https://t.co/JV8WLHyDss,209,5425,38761,2019-01-11 21:10:39-03:00,Donald,13,10,,French_bulldog
1083532161498648583,Say hello to Leo and Groot. They have a commensalism relationship in which Leo benefits and Groot neither benefits nor is harmed. 13/10 for each  https://t.co/RsbZmNxOwr,477,12167,115542,2019-01-11 04:12:53-03:00,Leo,13,10,,Cardigan
1083092518915530755,"This is Clyde. He was born with Cerebellar Hypoplasia. There’s no pain associated, he just has to work a little harder to get where he wants to go. 14/10 would wibble wobble with  https://t.co/p0MOktp1Or",4655,76072,487306,2019-01-09 23:05:54-03:00,Clyde,14,10,,
1082809073370910720,This is Ralph. He was photographed before and after he was given a rubber ducky for bath time. The results might surprise you. 13/10  https://t.co/6MMJdj26JE,487,20922,133649,2019-01-09 04:19:35-03:00,Ralph,13,10,,golden_retriever
1082691215223672832,This is Bear. It’s his nap time. He takes it very seriously. Hoping the blood rushes to his head so he has vivid dreams. 12/10  https://t.co/PAEKwI5rnC,405,7447,84864,2019-01-08 20:31:15-03:00,Bear,12,10,,Labrador_retriever
1082442599368216577,This is Louie. He used to be a bait pup for fighting dogs. After being rescued he learned he likes cuddles and pretzels. 13/10 would give him a lifetime supply of both  https://t.co/MWYV5rMIgF,454,7552,84386,2019-01-08 04:03:21-03:00,Louie,13,10,,French_bulldog
1082096879737950209,This is Lexie. Her head is the same size as the rest of her body. Has to really concentrate on not tipping over. 12/10 truly exquisite pupportions  https://t.co/ROpC5I1725,232,7130,89586,2019-01-07 05:09:35-03:00,Lexi,12,10,puppo,golden_retriever
1081664831810342912,"This is Colby. His legs don’t work as well as they used to, but he still loves his walks, so for his 17th birthday he got a wagon. 13/10 would pull anywhere #SeniorPupSaturday  https://t.co/2vme6nHi8q",646,8677,97763,2019-01-06 00:32:46-03:00,Colby,13,10,,Labrador_retriever
1081243783579222016,"This is Sebastian. He got too excited during a snowstorm and slipped on the deck outside, tearing his ACL. His family is driving across the country for a more affordable surgery and he made sure to pack his favorite bow tie. 13/10 you can help him below   https://t.co/smamqOXrih  https://t.co/VGT8OPYVCP",215,4087,40549,2019-01-04 20:39:41-03:00,Sebastian,13,10,,kelpie
1080977266547585025,This is Sophie. She forgot to check the weather before beginning her outside snoozle. 13/10 kind of pupset you didn’t wake her  https://t.co/FXhUKuYbLA,442,11093,114586,2019-01-04 03:00:38-03:00,Sophie,13,10,,Great_Pyrenees
1080630021256081408,This is Sonny. He donated blood today. Wants you to know he was very brave and didn’t even need someone to hold his paw. 14/10 for the lifesaving boy  https://t.co/reaL1ueTQ9,668,20498,161848,2019-01-03 04:00:48-03:00,Sonny,14,10,,golden_retriever
1080299306928824320,This is Whiskey. He just won Best In Show at the AKC National Championship presented by @RoyalCanin. I tried to convince them to let every dog win and they said maybe next year. 14/10 good work Whiskey #partner  https://t.co/60DKzO4Hgs,181,2089,41557,2019-01-02 06:06:40-03:00,Whiskey     ,14,10,,Italian_greyhound
1080155784019935237,Here are some of my favorite agile boys from the AKC National Championship. Sometimes they got confused but they still did really well in my opinion. 13/10 for all #partner  https://t.co/ac5SdV0CKp,57,1352,24674,2019-01-01 20:36:21-03:00,Champ,13,10,,Chinese_Crested_Dog
1079482806366027777,"This is Sicily. She’s quite rare. Professionally, I’d say she’s a mix between Big Bird and a baboon. Truly an honor to be in her presence. 14/10 #partner  https://t.co/Y60uOGQPOg",340,4795,62555,2018-12-31 00:02:11-03:00,Sicily,14,10,,teddy
1079138809588137986,This is Rory. He likes to stick his tongue out and wiggle a bit so his human can’t get a nice pic of him. Little does he know these are masterpieces. 13/10 #SeniorPupSaturday  https://t.co/lHm6R6ji6M,255,6019,78097,2018-12-30 01:15:16-03:00,Rory,13,10,,golden_retriever
1078697340960149505,"This is Tara. She was born without a front right paw. At the time, it was unclear whether she’d survive at all. Now she’s dock diving at the National Championship presented by @RoyalCanin, and wants to remind everyone to never give pup on your dreams. 14/10 #partner  https://t.co/Cc5EJP3A51",203,4160,49585,2018-12-28 20:01:01-03:00,Tara,14,10,,teddy
1077764922698797057,This is Charlie. He was out and about collecting donations for the rescue that saved him. You can put a dollar in his vest and receive premium petting access in return. 14/10 good work Charlie  https://t.co/92txZVFEfW,126,3633,51234,2018-12-26 06:15:56-03:00,Charlie,14,10,,golden_retriever
1077751671181266944,This is Oliver. He had to shut down his hot cocoa stand because he ate all the mini marshmallows. Claims it was worth it. 12/10 better luck next year  https://t.co/qIKB78pquC,137,4231,54216,2018-12-26 05:23:16-03:00,Oliver,12,10,,West_Highland_white_terrier
1077737559772540929,This is Bowie. She miscalculated. Forgot to consider the rotation of the earth. 13/10 happens to the best of us  https://t.co/Ta7lbWDDkJ,324,16133,140206,2018-12-26 04:27:12-03:00,Bo,13,10,,
1077724456469049345,This is Miko and Aki. They had very different opinions of Santa. Aki needs to turn that frown pupside down. 12/10 for both  https://t.co/MSPtpdIaw4,120,4965,48555,2018-12-26 03:35:08-03:00,Miko and Aki,12,10,,golden_retriever
1077704424066306049,This is Apollo. He got his human a cardboard cutout of himself for christmas. Now you can take him wherever you go forever. 14/10  https://t.co/Q6FquraaLd,78,2266,40179,2018-12-26 02:15:32-03:00,Apollo,14,10,,Labrador_retriever
1077692211893014530,Meet Arnold. He really wants to help set pup the lights but also acknowledges his own lack of coordination. 12/10 for the twinkle boy  https://t.co/28TRBZPXxH,122,3321,47896,2018-12-26 01:27:00-03:00,Arnold,12,10,,Italian_greyhound
1077672126042247169,This is Beaumont. He wanted you to know he is a gift deserving of multiple present toppers. The joy he radiates cannot be contained with a singular bow. 13/10 would snug  https://t.co/PsWqEGhdPb,150,4947,48617,2018-12-26 00:07:11-03:00,Beau,13,10,,golden_retriever
1077651903763398657,We don’t rate snowflakes. We only rate dogs. This is a very straightforward system. Not sure how it hasn’t melted yet. Pretty impressive tbh. 13/10  https://t.co/SC5POeTTBr,199,10411,89262,2018-12-25 22:46:50-03:00,,13,10,,Samoyed
1077629391163846657,This is Fanta. She got you a little something. Totally not her collection of mealworms. Hopes you like it. 12/10 could also save you 15% or more on car insurance  https://t.co/YnUvI5RnL0,179,4306,45236,2018-12-25 21:17:22-03:00,Hope,12,10,,Chihuahua
1077611286685454336,This is Emmy. She switched the tags on some presents so her name was on this tractor. No tradebacks on christmas. 14/10 she doesn’t make the rules  https://t.co/IrfZuDuu1a,118,6129,59657,2018-12-25 20:05:26-03:00,Emmy,14,10,,golden_retriever
1077596144925065216,"This is Franki. He needs you to tell him if his pajamas make his butt look big. Be honest. 12/10 they look lovely, Franki  https://t.co/AQddhYTSFa",865,13514,114796,2018-12-25 19:05:16-03:00,Franki,12,10,,Cardigan
1077580665967792133,This is Darby. She heard the elves wanted to pet her. Figured they needed a break from their hard work anyway. 13/10 one at a time please  https://t.co/dSwdymePcl,130,5168,57217,2018-12-25 18:03:45-03:00,Darby,13,10,,Labrador_retriever
1077006085532368897,"This is Meatloaf and his son Mose. Sometimes Mose has nightmares, but Meatloaf is always there to puptect him. Both 13/10 heartwarming as h*ck  https://t.co/vhtX1LB34e",639,20982,144680,2018-12-24 04:00:35-03:00,Meatloaf,13,10,,French_bulldog
1076626364046999553,"This is Garbo. In February, she’s retiring from her work as a community therapy pup after over 10 years of letting kids read to her whenever they liked. 13/10 #SeniorPupSaturday  https://t.co/JVFJ43j21l",563,7508,93109,2018-12-23 02:51:42-03:00,Garbo,13,10,,golden_retriever
1076191729974476800,"This is Pippin, but you know him better as my profile picture. He was the catalyst for the kindest online community ever and his intense expression will never be matched. Pippin passed away this week due to complications of old age, but he’ll live on with every post. 15/10 ❤️  https://t.co/ZEPWXfPOY4",6912,31759,259933,2018-12-21 22:04:37-03:00,Pippin,15,10,,Labrador_retriever
1075799336339025921,This is Finley. He’s pawditioning for the role of Santa’s reserve reindeer. What he lacks in size he makes pup for in unconditional love. 13/10  https://t.co/jUtxoVZL8H,540,9430,81270,2018-12-20 20:05:23-03:00,Finley,13,10,,golden_retriever
1075194197181952000,This is Hila. She got jealous of the groceries. Wanted her own turn on the conveyer. Found out good girls are half off today. 13/10 a h*ckin steal  https://t.co/Zin2lRqUSR,337,10441,93726,2018-12-19 04:00:47-03:00,Hila,13,10,,Siberian_husky
1074723542741192704,This is Basil. She has revolutionized lying down. Flawlessly executing booty first technology. 14/10  https://t.co/25I7TBY7me,1524,46592,331058,2018-12-17 20:50:34-03:00,Basil,14,10,,
1073412461355765761,This is Neville. He’s your copilot. Not the best with navigation but can honk the horn if you want. 12/10 would boop at red lights  https://t.co/qUWTJoWty7,684,18056,131079,2018-12-14 06:00:48-03:00,Neville,12,10,,Cardigan
1073262020999430145,"This is Carl. He lost his puppeller hat, but then he found it, so everything’s okay now. 13/10 would spin it for him  https://t.co/gS1UxfMaSz",463,13719,104604,2018-12-13 20:03:00-03:00,Carl,13,10,,Samoyed
1072554016930971657,This is Harry. He’ll help you get the ice off your car if you give him a ride to the park afterwards. 12/10 buckle pup buddy  https://t.co/yAftYUW5aI,243,7146,80727,2018-12-11 21:09:39-03:00,Harry,12,10,,golden_retriever
1072307968073437184,This is Hugo. He likes to play hide and seek but only if you don’t go far. Prefers you don’t hide at all. Not sure what he’d do without you. 13/10  https://t.co/h4dXoCZixJ,448,10894,107819,2018-12-11 04:51:56-03:00,Hugo,13,10,,English_setter
1072177942401376256,This is Barnaby. He’s a balloon doggo who works at the asthma/allergy clinic. Gets plenty of pats from kids who can’t have a pup of their own. 14/10 you can even take him for a walk  https://t.co/9iNxwI22lk,352,12411,115017,2018-12-10 20:15:16-03:00,Barnaby,14,10,doggo,Labrador_retriever
1071209367846961153,This is Indy. She just wanted to say hi. 13/10 hopes you say it back  https://t.co/aziKvUP9ck,1660,18286,120702,2018-12-08 04:06:30-03:00,Indy,13,10,,
1070847864971124743,"This is Gunner. He received a cancer diagnosis in October. Once again, this community came together and gave him a chance to fight it. He has a long way to go, but doesn’t plan on giving pup anytime soon. 14/10 #heckcancer  https://t.co/qGnP1yqhkb",185,3720,41070,2018-12-07 04:10:01-03:00,Gunner,14,10,,papillon
1070120857698226177,This is Higgins. A few months ago you guys raised all the money for his cancer treatment. I’m happy to report that Higgins has completed his radiation and is officially cancer free. 14/10 #heckcancer  https://t.co/XONNfrixXz,575,9063,82515,2018-12-05 04:01:09-03:00,Higgins,14,10,,French_bulldog
1070011800224219136,This is Maui. That is his yogurt bowl. He is kindly requesting more yogurt. 12/10 of course sir right away  https://t.co/80JUMjI155,806,16341,131422,2018-12-04 20:47:47-03:00,Maui,12,10,,golden_retriever
1069689838599839744,This is Coco. She’s the fastest pup in the game right now. All she knows is speed. Back zoomers off the h*ckin charts. 13/10 (IG: coco__corgi)  https://t.co/J5iZLFiNwt,487,14216,114281,2018-12-03 23:28:26-03:00,Coco,13,10,,
1069335748611051528,This is Jonathan XIV. He’s the official mascot of UConn. Takes his job very seriously. Nibbles the opponent when he gets nervous. 14/10 really hopes both teams have fun #VWeek  https://t.co/CCcaWsRWA9,175,3848,46131,2018-12-03 00:01:24-03:00,Jonathan XIV,14,10,,Siberian_husky
1069009819691044865,This is Pierre. His christmas celebrations started today. Thinks his wheels could take santa’s sleigh any day. 14/10 for the holly jolly good boy  https://t.co/UOLfYT557o,292,8063,73908,2018-12-02 02:26:16-03:00,Pierre,14,10,,golden_retriever
1068547517069983744,"This is Greta. Two weeks ago, she ruptured a disc in her spine. The disc material compressed her spinal cord, and she lost use of her hind legs. She had surgery to remove the material and is working really hard to get better. 13/10 you can help her below   https://t.co/sP3RJVGaWj  https://t.co/LbHrZILwsJ",186,3618,36824,2018-11-30 19:49:15-03:00,Greta,13,10,,
1068191181148958725,This is Franklin. He took his baths in the sink as a puppy. Refuses to ever pupgrade to the tub. Thinks he fits just fine. 13/10 good boy Franklin  https://t.co/dR4VQ3gZJF,1858,33202,221857,2018-11-29 20:13:18-03:00,Franklin,13,10,,golden_retriever
1067836167595409408,This is Finnick. He has completed his walk. It was never clarified he had to make it back to the house. 14/10 kindly requesting assisted transport  https://t.co/Sbw8bIjA8G,820,16063,138705,2018-11-28 20:42:36-03:00,Finnick,14,10,,chinese_rural_dog
1067104056991207424,This is Maggie and Oria. They’ve perfected the duo snoozle. Impossible to stay awake under these conditions. Both 14/10 please enjoy  https://t.co/fgbIWxUxuJ,771,20754,149310,2018-11-26 20:13:27-03:00,Maggie,14,10,,
1066859164960518145,We only rate dogs. Please don’t send in category F4 tornadoes. They’re very dangerous. Thank you... 12/10 would still pet  https://t.co/KMWXU5t9dw,339,15209,121317,2018-11-26 04:00:20-03:00,,12,10,,Chihuahua
1066413466628571146,This is Buster. He’s sending out invitations to his 13th birthday party. Would love it if you could come. There’ll be a bouncy castle and everything. 13/10 #SeniorPupSaturday  https://t.co/Au9HpJzb23,754,6063,66211,2018-11-24 22:29:18-03:00,Buster,13,10,,Pomeranian
1066120512227745794,This is Duco. He likes to sneak into the shower and lick the door. Hopes that isn’t a pawblem. Thought you might also enjoy his company. 13/10 (IG: corgiduco)  https://t.co/nHcgJRzp0k,194,6940,72829,2018-11-24 03:05:12-03:00,Hope,13,10,,papillon
1065297128254316547,This is Chance. He’s a door reviewer. Likes to focus on taste. Seems to be impressed with the quality of this one. 13/10 good work Chance  https://t.co/XQnt9Hqikp,612,24009,133522,2018-11-21 20:33:22-03:00,Chance,13,10,,
1064935062335045632,"This is Kailo. She takes time out of every walk to visit her boyfriend, Seamus. A fence doesn’t stand a chance at keeping their love apart. 13/10 for both  https://t.co/2OSGnor26S",369,10354,85319,2018-11-20 20:34:39-03:00,Kailo,13,10,,Labrador_retriever
1064582797233479685,"Here is a pup who was rescued from the California fires. Her paws were badly burnt but she never lost her smile. After nearly a week of searching, yesterday she was reunited with her owner and is recovering comfortably. 14/10 for everyone involved  https://t.co/t8kU7i0ldV",860,19620,141891,2018-11-19 21:14:52-03:00,,14,10,,chinese_rural_dog
1064322744312053760,This is Knox. He had a really good day. Learned that outside isn’t that scary after all. 12/10 would compliment his perfectly toasted ears  https://t.co/XPzYwwmTes,588,13392,131459,2018-11-19 04:01:31-03:00,Knox,12,10,,Labrador_retriever
1063954974122627072,"This is Sizzle. We adopted her today. She’s very speedy and only has a few teeth, but we’re so happy to be her forever home. 14/10 not biased at all  https://t.co/688kUnw8uh",662,6871,97948,2018-11-18 03:40:07-03:00,Sizzle,14,10,,golden_retriever
1063460459850928129,"This is Gracie. She tried to fight a car, but it did not go as planned. She broke her femur and has air in her chest cavity. The air is decreasing and once it’s gone, she can go into surgery. You can help Gracie get all better by clicking below. 13/10   https://t.co/K5TTXKdoPE  https://t.co/LI9xkXZDpz",190,4073,32432,2018-11-16 18:55:06-03:00,Gracie,13,10,,teddy
1063242600734486534,This is Orion. He’s going home for the first time. Just heard you have good snacks. Knew he picked the right humans. 12/10 would smooch his forehead  https://t.co/I5RWFKb6BL,378,7540,82279,2018-11-16 04:29:24-03:00,Orion,12,10,,Australian_Shepherd
1062869852128468992,This is Jackson. His Halloween costume got lost in the mail. Didn’t arrive until today. Rather pupset. 13/10 looks like we’re celebrating again  https://t.co/mo3RqeVFAi,733,23159,162830,2018-11-15 03:48:14-03:00,Jackson,13,10,,chinese_rural_dog
1062752297422348288,This is Nala. She just got the new leash and collar from @tentree. Solidifying her spot as the most majestic girl in all the land. 14/10 would be an honor to pat #sponsored  https://t.co/QrtpdLa0ZG,410,9502,89839,2018-11-14 20:01:07-03:00,Nala,14,10,,Labrador_retriever
1062495089883299840,"This is Ziggy. He’s a rescue boy with megaesophagus, which means he has to sit pupright while eating. His special chair matches his favorite sweater, so he doesn’t mind it at all. 14/10  https://t.co/7yPNCx45iK",670,13753,123087,2018-11-14 02:59:04-03:00,Ziggy,14,10,,Staffordshire_bullterrier
1061786106260152320,This is Leo. He just wanted to show you how speedy his tongue is. A truly blistering blep. 12/10 hopes you’re impressed  https://t.co/4JVGzMIp7i,289,7711,85056,2018-11-12 04:01:49-03:00,Leo,12,10,,golden_retriever
1061382266889355264,This is Brocklee. It’s his birthday. Wants everyone on the road to know this. 13/10 would honk to show my support #SeniorPupSaturday  https://t.co/x5liHgeI8c,375,7962,82854,2018-11-11 01:17:06-03:00,Brocklee,13,10,,chinese_rural_dog
1060976534356406273,"This is Buddy Bear. He was found tied to a lamppost a few years ago, but now he smiles so much it’s hard to believe he’s ever had a bad day. Buddy has a lump on his leg that is likely cancerous, but you can help him get it removed by clicking below. 13/10   https://t.co/OrWiS9sF44  https://t.co/oZgScref8p",137,4436,34424,2018-11-09 22:24:52-03:00,Bear,13,10,,Labrador_retriever
1060695329669025792,This is Lana. She tried her best. Almost had it. 12/10 would build a bridge for next time  https://t.co/w77uaX8XIw,1375,33833,198038,2018-11-09 03:47:28-03:00,Lana,12,10,,
1060354223290941440,This is absurd. We only rate dogs. Not sure why someone would send in a unicorn. The concept is quite simple... 14/10  https://t.co/msPTgMhGV4,358,12602,120878,2018-11-08 05:12:01-03:00,absurd,14,10,,golden_retriever
1060220842536251392,"This is Magic. She got second place at the dog show, but she doesn’t need to know that. Told her she’s first place in my heart. 13/10  https://t.co/oBslXj7eLp",366,9665,98464,2018-11-07 20:22:01-03:00,Magic,13,10,,Black_sable
1059626008834392064,This is Coconut. She has a very important puplic service announcement. Hopes you hear every word. 14/10 #BeAVoter (IG: coconutricebear)  https://t.co/wLz46rmnbD,561,21460,90726,2018-11-06 04:58:22-03:00,Coconut,14,10,,
1059508337044262912,This is Hendrie. He's not the best at making new frens. Most social interactions scare him. 12/10 would like to be rescued now please  https://t.co/VVJ2eh65Fn,487,7402,75609,2018-11-05 21:10:46-03:00,Hendrie,12,10,,flat_coated_retriever
1059234287009099776,"Meet Oggie and Opal. Oggie nibbles when he’s nervous, and he gets nervous on car rides. Opal never agreed to this. Both 13/10  https://t.co/lgUFiO6Uwy",375,15406,125497,2018-11-05 03:01:48-03:00,Opal,13,10,,Border_collie
1058777421623820300,"This is Keidy. At 14 years old, she still loves her walks. Does a little hop off every curb to show her power. 14/10 #SeniorPupSaturday  https://t.co/Ga5KcUuCcL",236,7596,79850,2018-11-03 20:46:23-03:00,Keidy,14,10,,
1058423611034386432,This is Roman. He was on track to be a service pup until they found severe dysplasia in his hips. Today he finally gets to come home after undergoing surgery to correct it. He’s 14/10 and you can send him good vibes and help his recovery by clicking below   https://t.co/tlru7gBG37  https://t.co/N6yHafl0eh,252,6093,63234,2018-11-02 21:20:28-03:00,Roman,14,10,,golden_retriever
1057802957876588544,This is Rico. For Halloween this year he wanted to be faster. Plans to fill the night with spooky zooms. 13/10 h*ckin inspirational  https://t.co/f7iAXNxYsf,275,8275,71312,2018-11-01 04:14:12-03:00,Rico,13,10,,Labrador_retriever
1057769189103013889,"This is Mozart. The store only had small sizes left, but nothing was going to stop him from being a banana split this #Halloween. 13/10 would scoop and boop  https://t.co/BaUNTv8pYi",239,7268,65940,2018-11-01 02:00:01-03:00,Mozart,13,10,,Bernese_mountain_dog
1057668882528432134,"This is Dog Ross. He never makes mistakes, just happy accidents. Believes there’s nothing wrong with having a tree as a fren. Even with a limited perception of color, he’s still a painting legend. 14/10  https://t.co/w5Mqdg5CTO",442,22171,105326,2018-10-31 19:21:26-03:00,Dog Ross,14,10,,toy_poodle
1057437226186014720,This is Katara. She has too many toe beans. One of the rarest puppos out right now. 14/10 would pet for good luck  https://t.co/sN90a6Ih4G,720,16071,113387,2018-10-31 04:00:55-03:00,Katara,14,10,puppo,malamute
1056712707078946816,My goodness. Please don’t send in ghosts. They are very frightening. We only rate dogs. Thank you... 12/10  https://t.co/FPVHjtyPge,929,42361,259318,2018-10-29 04:01:56-03:00,,12,10,,Labrador_retriever
1056612914583367680,This is Mowgli. He’s very shy. Enjoys being carried so he doesn’t have to decide where to go. 14/10 would believe in him always  https://t.co/TjyfsTK8GM,600,16272,135376,2018-10-28 21:25:24-03:00,Mowgli,14,10,,miniature_pinscher
1056310126255034368,Thank you for another amazing corgi beach day. This one liked to dig. I supported his passion. 14/10  https://t.co/uJYQ6IEhJP,137,5886,61347,2018-10-28 01:22:14-03:00,,14,10,,
1055985345341251584,"This is Atty. He’s a PTSD service pup who tore his back right zoomer. He’s scheduled for surgery Monday, but has a long road of physical therapy ahead of him. You can help Atty get back to his very important work by clicking below. 13/10   https://t.co/dhOjqqSE6J  https://t.co/iZgldRk7eD",134,4899,39500,2018-10-27 03:51:40-03:00,Atty,13,10,,chinese_rural_dog
1055620196809887744,This is Gunther. He leaps. Usually lands it. 12/10 someone help him  https://t.co/AT0HfrU6NY,349,12469,99637,2018-10-26 03:40:42-03:00,Gunther,12,10,,Labrador_retriever
1054767619876810760,This is Bailey. She likes to honk the horn at stoplights. It makes her feel powerful. 12/10 would buckle pup  https://t.co/ldcs2ho519,244,8424,82594,2018-10-23 19:12:51-03:00,Bailey,12,10,,Border_collie
1054404072164548611,This is Riley. Every morning he hangs over the wall and drops his toy so the nearest passerby is forced to play with him. It works 100% of the time. 14/10  https://t.co/KA9BO2SAL9,4049,156830,637945,2018-10-22 19:08:15-03:00,Riley,14,10,,
1053720976234549250,This is Merlin. He found where his food is kept and decided to eat all of it. Had to spend last night at the vet for observation. 13/10 definitely worth it #SeniorPupSaturday  https://t.co/5C8bs7BnVp,502,4884,65540,2018-10-20 21:53:52-03:00,Merlin,13,10,,Labrador_retriever
1053367131994230784,"This is Waffle. He was hit by a car at just 8 months old. The result was severe dysplasia in both hips and the suggested treatment was hydrotherapy. I’m told he absolutely loves each session, and you can help him keep swimming around below. 14/10   https://t.co/Ry6ktg5nAy  https://t.co/94w1O6NBom",140,4804,47321,2018-10-19 22:27:49-03:00,Waffle,14,10,,
1053337829026287617,"This is Rambo. He’s been diagnosed with Immune Mediated Meningoencephalitis, which basically means his immune system doesn’t like him. To live his best pup life he requires long term therapy and treatment. You can help him get it by clicking below. 13/10   https://t.co/G7YvghJC5L  https://t.co/BoOSJg7dhu",180,3859,24590,2018-10-19 20:31:23-03:00,Rambo,13,10,,Labrador_retriever
1053086940038422528,This is Rupert. He went from handheld nugget to certified big boy in a matter of months. Claims he still fits in your lap. 13/10 would happily test that theory  https://t.co/CmXXflXZ9J,345,9340,101930,2018-10-19 03:54:26-03:00,Rupert,13,10,,Newfoundland
1052713532666593281,This is Maci. She’s had a very long day. Needs some alone time to collect her thoughts. Asks that you please not judge her coping mechanisms. 14/10  https://t.co/32PA5qMBg1,874,18877,144794,2018-10-18 03:10:39-03:00,Maci,14,10,,
1052591224400568320,"This is Chester. He will help you check out. Hopes you found everything you were looking for today. Wondering if you’d like to donate a dollar to the good boy fund. 13/10 I would, yes  https://t.co/5Ka5zTx1LF",616,13788,104975,2018-10-17 19:04:38-03:00,Chester,13,10,,Saint_Bernard
1052000669069139968,This is Annabelle. She hopes you’re doing alright. Available for a soft hug and maybe some cuddles if you need it. 12/10 yes please  https://t.co/Q0GuVqsrSZ,671,13101,109562,2018-10-16 03:57:59-03:00,Anna,12,10,,Cardigan
1051874285248229377,The best sticker in the whole wide world has finally returned :)  🐶 limited quantity 🐶 matte black or gloss white 🐶 free shipping on up to 3 🐶 all orders ship 10/22  Shop 💌:  https://t.co/gJpln81Qkl  https://t.co/kf0AEMlOMV,122,653,9111,2018-10-15 19:35:47-03:00,,10,22,,teddy
1051619248844492801,This is Milton. He’s a firefighter. Likes to drive the truck. Hoping to grow into his uniform soon. 14/10 heroic as h*ck  https://t.co/ZbHNTu7iap,789,27298,144951,2018-10-15 02:42:21-03:00,Milton,14,10,,golden_retriever
1050816834549755904,"This is Gunner. During a routine check-pup, a lump was found in his mouth. It couldn’t be removed and he was soon diagnosed with fibrosarcoma. I’m told he’s a snuggly velvet boy who wears his emotions proudly and you can help him beat cancer below. 13/10   https://t.co/FgKzqVRhuv  https://t.co/pjwlj39Iyf",265,6084,39807,2018-10-12 21:33:51-03:00,Gunner,13,10,,Labrador_retriever
1050533693125742594,This is Winston. He didn’t see the cliff in front of him. Felt like he was falling forever. 13/10 someone help him  https://t.co/rRUnqFRO1c,1809,50571,291260,2018-10-12 02:48:45-03:00,Winston,13,10,,
